gpcrdb_id,species,p-value,unit,pKi,assay_type,assay_des,source,molwt,logp,smiles,doi
85467,Human,8.1,pKi,8.1,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEKcells,ChEMBL,448,6.4,COc1ccc(-c2c(C)c3c(n2-c2ccccc2Cl)CCN(C2CCCCC2)C3=O)cc1,10.1016/j.bmcl.2006.10.095
142876,Human,7.1,pKi,7.1,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEKcells,ChEMBL,429,5.2,COc1ccc(-c2c(C)c3c(n2-c2ccccc2C)CCN(N2CCCCC2)C3=O)cc1,10.1016/j.bmcl.2006.10.095
85357,Human,8.0,pKi,8.0,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEKcells,ChEMBL,466,7.4,Cc1ccc(-c2c(C)c3c(n2-c2ccc(Cl)cc2Cl)CCN(C2CCCCC2)C3=O)cc1,10.1016/j.bmcl.2006.10.095
85367,Human,8.4,pKi,8.4,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEKcells,ChEMBL,520,8.1,Cc1c2c(n(-c3ccc(Cl)cc3Cl)c1-c1ccc(C(F)(F)F)cc1)CCN(C1CCCCC1)C2=O,10.1016/j.bmcl.2006.10.095
85507,Human,7.7,pKi,7.7,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEKcells,ChEMBL,449,5.5,COc1ccc(-c2c(C)c3c(n2-c2ccccc2Cl)CCN(N2CCCCC2)C3=O)cc1,10.1016/j.bmcl.2006.10.095
174824,Human,5.5,pKi,5.5,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,446,5.5,CCOc1ccc(Cc2nc3cc(N(C)C(=O)N4CCCCC4)ccc3n2CC2CC2)cc1,10.1016/j.bmcl.2008.05.073
70121,Human,7.5,pKi,7.5,Binding,InverseagonistactivityathumanCB1receptorInverseagonistactivityathumanCB1receptor,ChEMBL,447,3.3,CCN(CC)S(=O)(=O)N/C(=N\C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,10.1016/j.bmcl.2013.06.066
71291,Human,6.6,pKi,6.6,Binding,DisplacementofradioligandCP55940fromhumanCB1receptorexpressedinCHOcellsbyradioligandbindingassayDisplacementofradioligandCP55940fromhumanCB1receptorexpressedinCHOcellsbyradioligandbindingassay,ChEMBL,445,3.1,C/N=C(\NS(=O)(=O)N1CCCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,10.1124/dmd.110.037812
69844,Human,7.2,pKi,7.2,Binding,DisplacementofspecificCP-55940bindinginCHOcellsstablytransfectedwithhumancannabinoidreceptor1DisplacementofspecificCP-55940bindinginCHOcellsstablytransfectedwithhumancannabinoidreceptor1,ChEMBL,475,4.1,CCN(CC)S(=O)(=O)N/C(=N\C(C)C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,10.1016/j.bmcl.2005.07.054
134507,Human,6.7,pKi,6.7,Binding,DisplacementofspecificCP-55940bindinginCHOcellsstablytransfectedwithhumancannabinoidreceptor1DisplacementofspecificCP-55940bindinginCHOcellsstablytransfectedwithhumancannabinoidreceptor1,ChEMBL,419,2.5,C/N=C(\NS(=O)(=O)N(C)C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,10.1016/j.bmcl.2005.07.054
134515,Human,6.7,pKi,6.7,Binding,DisplacementofspecificCP-55940bindinginCHOcellsstablytransfectedwithhumancannabinoidreceptor1DisplacementofspecificCP-55940bindinginCHOcellsstablytransfectedwithhumancannabinoidreceptor1,ChEMBL,461,3.7,CC/N=C(\NS(=O)(=O)N(CC)CC)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,10.1016/j.bmcl.2005.07.054
141884,Human,7.7,pKi,7.7,Binding,Displacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,463,5.5,O=C(NC1CCCCC1O)c1cn(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2Cl)n1,10.1016/j.bmcl.2007.03.011
141243,Human,6.0,pKi,6.0,Binding,Displacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,380,4.7,O=C(NC1CCCCC1)c1cn(-c2cccnc2)c(-c2ccccc2Cl)n1,10.1016/j.bmcl.2007.03.011
165235,Human,6.9,pKi,6.9,Binding,NoneNone,PDSPKiDatabase,379,5.3,O=C(NC1CCCCC1)c1cn(-c2ccc(Cl)cc2)c(-c2ccccc2)n1,None
94548,Human,6.7,pKi,6.7,Binding,DisplacementofradioligandfromhumanCB1receptorexpressedinHEK293cellsDisplacementofradioligandfromhumanCB1receptorexpressedinHEK293cells,ChEMBL,454,4.4,Cc1c(C(=O)NCCc2ccccc2)oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc12,10.1016/j.bmcl.2007.11.133
155622,Human,7.2,pKi,7.2,Binding,DisplacementofradioligandfromhumanCB1receptorexpressedinHEK293cellsDisplacementofradioligandfromhumanCB1receptorexpressedinHEK293cells,ChEMBL,474,5,Cc1c(C(=O)NCc2ccccc2Cl)oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc12,10.1016/j.bmcl.2007.11.133
156305,Human,7.2,pKi,7.2,Binding,DisplacementofradioligandfromhumanCB1receptorexpressedinHEK293cellsDisplacementofradioligandfromhumanCB1receptorexpressedinHEK293cells,ChEMBL,458,4.5,Cc1c(C(=O)NCc2ccc(F)cc2)oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc12,10.1016/j.bmcl.2007.11.133
95332,Human,7.5,pKi,7.5,Binding,NoneNone,PDSPKiDatabase,491,5.4,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2)N1CCOCC1,None
158810,Human,9.0,pKi,9.0,Binding,NoneNone,PDSPKiDatabase,475,5.7,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCCCC1,None
158731,Human,7.6,pKi,7.6,Binding,Displacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cells,ChEMBL,513,4.1,O=S(=O)(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCOCC1,10.1021/jm701487t
95540,Human,7.5,pKi,7.5,Binding,Displacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cells,ChEMBL,473,5.3,O=C(c1ccc2c(c1)OC(c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2)N1CCOCC1,10.1021/jm701487t
154981,Human,6.7,pKi,6.7,Binding,NoneNone,PDSPKiDatabase,421,4.5,O=C(c1cc2c(cc1Cl)OC(c1ccccc1)(c1ccccc1)O2)N1CCOCC1,None
158026,Human,8.2,pKi,8.2,Binding,Displacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cells,ChEMBL,439,5.4,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(F)cc1)O2)N1CCCCC1,10.1021/jm701487t
95331,Human,8.2,pKi,8.2,Binding,NoneNone,PDSPKiDatabase,511,5.9,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCC(F)(F)CC1,None
95943,Human,6.1,pKi,6.1,Binding,Displacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cells,ChEMBL,465,4.6,O=C(c1cc2c(cc1Br)OC(c1ccccc1)(c1ccccc1)O2)N1CCOCC1,10.1021/jm701487t
157800,Human,8.2,pKi,8.2,Binding,NoneNone,PDSPKiDatabase,477,4.5,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCOCC1,None
95909,Human,6.6,pKi,6.6,Binding,NoneNone,PDSPKiDatabase,412,3.7,N#Cc1cc2c(cc1C(=O)N1CCOCC1)OC(c1ccccc1)(c1ccccc1)O2,None
95338,Human,7.8,pKi,7.8,Binding,Displacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cells,ChEMBL,441,4.2,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(F)cc1)O2)N1CCOCC1,10.1021/jm701487t
158025,Human,8.5,pKi,8.5,Binding,Displacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cells,ChEMBL,547,5.5,O=S(=O)(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCC(F)(F)CC1,10.1021/jm701487t
95859,Human,8.1,pKi,8.1,Binding,Displacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cells,ChEMBL,527,5,O=S(=O)(c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2)N1CCOCC1,10.1021/jm701487t
183484,Human,5.6,pKi,5.6,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsbyscintillationcountingDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsbyscintillationcounting,ChEMBL,465,6,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@@H]1CCC(=O)N1,10.1021/jm800978m
56536,Human,6.0,pKi,6.0,Binding,Displacementof[3H]-CP55940fromhumanclonedCB1receptorexpressedinCHOcellsDisplacementof[3H]-CP55940fromhumanclonedCB1receptorexpressedinCHOcells,ChEMBL,387,4.6,FC(F)(F)c1cccc(-c2c[nH]c(-c3cccc(CN4CCOCC4)c3)n2)c1,10.1016/j.bmcl.2010.11.044
119350,Human,7.8,pKi,7.8,Binding,DisplacementofCP-55940bindingfromrecombinanthumancannabinoidreceptor1expressedinCHOcellsDisplacementofCP-55940bindingfromrecombinanthumancannabinoidreceptor1expressedinCHOcells,ChEMBL,537,6.3,CS/C(=N\S(=O)(=O)c1ccc(C(F)(F)F)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,10.1021/jm031019q
149572,Human,7.8,pKi,7.8,Binding,Displacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,463,5.2,O=C(N[C@@H]1c2ccccc2C[C@@H]1O)c1cn(-c2ccc(Cl)cc2)c(-c2ccccc2Cl)n1,10.1016/j.bmcl.2007.03.011
85276,Human,8.2,pKi,8.2,Binding,Displacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,463,5.2,O=C(N[C@H]1c2ccccc2C[C@H]1O)c1cn(-c2ccc(Cl)cc2)c(-c2ccccc2Cl)n1,10.1016/j.bmcl.2007.03.011
149219,Human,8.2,pKi,8.2,Binding,Displacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,443,5.2,Cc1c(C(=O)N[C@H]2CCCC[C@@H]2O)nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1,10.1016/j.bmcl.2007.03.011
85263,Human,7.0,pKi,7.0,Binding,Displacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,429,4.9,O=C(N[C@@H]1CCCC[C@H]1O)c1cn(-c2ccc(Cl)cc2)c(-c2ccccc2Cl)n1,10.1016/j.bmcl.2007.03.011
85275,Human,7.1,pKi,7.1,Binding,Displacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,415,4.5,O=C(N[C@@H]1CCC[C@H]1O)c1cn(-c2ccc(Cl)cc2)c(-c2ccccc2Cl)n1,10.1016/j.bmcl.2007.03.011
85405,Human,7.8,pKi,7.8,Binding,Displacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,471,6,CC(C)c1c(C(=O)N[C@H]2CCCC[C@@H]2O)nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1,10.1016/j.bmcl.2007.03.011
149573,Human,7.8,pKi,7.8,Binding,Displacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,463,5.2,O=C(N[C@H]1Cc2ccccc2[C@H]1O)c1cn(-c2ccc(Cl)cc2)c(-c2ccccc2Cl)n1,10.1016/j.bmcl.2007.03.011
141862,Human,8.7,pKi,8.7,Binding,Displacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,413,5.9,O=C(NC1CCCCC1)c1cn(-c2ccc(Cl)cc2)c(-c2ccccc2Cl)n1,10.1016/j.bmcl.2007.03.011
89796,Human,7.7,pKi,7.7,Binding,"Displacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranesDisplacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranes",ChEMBL,358,4.4,CCCCn1c2c(cc(C(=O)NC3CCCCC3)c1=O)CCCCCC2,10.1016/j.bmc.2013.03.030
89784,Human,6.5,pKi,6.5,Binding,"Displacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranesDisplacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranes",ChEMBL,326,3.4,CCCCn1c(CC)c(C)cc(C(=O)NCc2ccccc2)c1=O,10.1016/j.bmc.2013.03.030
120832,Human,5.7,pKi,5.7,Binding,Displacementof[3H]CP55940fromfulllengthhumanrecombinantCB1receptorexpressedinHEK293cellsafter90minsbyscintillationcountinganalysisDisplacementof[3H]CP55940fromfulllengthhumanrecombinantCB1receptorexpressedinHEK293cellsafter90minsbyscintillationcountinganalysis,ChEMBL,330,4.7,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1C[C@H](O)C(C)=C[C@@H]21,10.1021/acs.jnatprod.5b00065
7393,Human,7.9,pKi,7.9,Binding,NoneNone,PDSPKiDatabase,494,6.4,CSc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,None
167882,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,342,5,CCCCCOC(=O)c1cc(O)c(-c2cc(C)cc(C)c2)c(OC)c1,10.1016/j.bmcl.2007.06.055
86660,Human,6.4,pKi,6.4,Binding,Displacementof[3H]CP-55940fromclonedhumanCB1receptorDisplacementof[3H]CP-55940fromclonedhumanCB1receptor,ChEMBL,465,6.6,CCCCCCC(C)(C)c1ccc(-c2cc(C)cc(C)c2)c(COC(=O)CN2CCOCC2)c1,10.1016/j.bmcl.2007.04.059
397,Human,6.5,pKi,6.5,Binding,Abilitytodisplace[3H]CP-55940fromthemembranespreparedfromHEKcelllinewithW648(357)AmutantinCannabinoidreceptor1Abilitytodisplace[3H]CP-55940fromthemembranespreparedfromHEKcelllinewithW648(357)AmutantinCannabinoidreceptor1,ChEMBL,347,5.2,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO,10.1021/jm0302647
17490,Human,5.4,pKi,5.4,Binding,Displacementof[3H]-CP55940fromhumanCB1receptorexpressedinCHOcellsDisplacementof[3H]-CP55940fromhumanCB1receptorexpressedinCHOcells,ChEMBL,403,6.9,CC(C)=C[C@H]1C[C@]2(C)[C@H](CC[C@@]3(C)[C@H]2CC[C@H]2Cc4c([nH]c5ccccc45)[C@@]23C)O1,10.1021/np400850g
7406,Human,7.3,pKi,7.3,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcells,ChEMBL,508,6.7,CCSc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1,10.1016/j.bmcl.2010.03.068
7388,Human,7.7,pKi,7.7,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcells,ChEMBL,510,5.4,C[S+]([O-])c1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1,10.1016/j.bmcl.2010.03.068
7392,Human,8.5,pKi,8.5,Binding,NoneNone,PDSPKiDatabase,480,6,CSc1c(C(=O)NN2CCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,None
153407,Human,6.5,pKi,6.5,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cells,ChEMBL,452,4.3,O=C(NN1CCOCC1)C1=NN(c2ccc(Cl)cc2Cl)C(c2ccc(Cl)cc2)C1,10.1021/jm061490u
94695,Human,5.8,pKi,5.8,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorDisplacementof[3H]CP-55940fromhumanclonedCB1receptor,ChEMBL,437,2.9,O=C(NCc1cccnc1)c1ccc(Br)c(S(=O)(=O)N2CCCCC2)c1,10.1016/j.bmcl.2008.04.006
180520,Human,5.5,pKi,5.5,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,329,4.6,O=C(NCCCc1ccccc1)C(c1ccccc1)c1ccccc1,10.1016/j.bmc.2008.06.001
169811,Human,5.5,pKi,5.5,Binding,Displacementof[3H]CP55940fromrecombinanthumanCB1RexpressedinHEK293cellmembranesincubatedfor90minsbyCheng-PrusoffequationanalysisDisplacementof[3H]CP55940fromrecombinanthumanCB1RexpressedinHEK293cellmembranesincubatedfor90minsbyCheng-Prusoffequationanalysis,ChEMBL,288,2.6,Cc1nc(-c2ccccc2)sc1C(=O)N1CCOCC1,10.1016/j.ejmech.2019.07.002
160200,Human,9.1,pKi,9.1,Binding,EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1)EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1),ChEMBL,370,7.3,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,10.1021/jm9803875
169749,Human,6.4,pKi,6.4,Binding,Displacementof[3H]CP55940fromrecombinanthumanCB1RexpressedinHEK293cellmembranesincubatedfor90minsbyCheng-PrusoffequationanalysisDisplacementof[3H]CP55940fromrecombinanthumanCB1RexpressedinHEK293cellmembranesincubatedfor90minsbyCheng-Prusoffequationanalysis,ChEMBL,352,4.8,Cc1nc(-c2ccccc2)sc1C(=O)NC12CC3CC(CC(C3)C1)C2,10.1016/j.ejmech.2019.07.002
191977,Human,7.6,pKi,7.6,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcells,ChEMBL,597,6,O=S(=O)(/N=C(\NCCCCN1CCCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)c1ccc(Cl)cc1,10.1021/jm901614b
194931,Human,5.5,pKi,5.5,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcells,ChEMBL,349,4,Cc1nc(C(=O)NC2C3CC4CC(C3)CC2C4)c(C)n1-c1ccccc1,10.1016/j.bmcl.2009.12.032
159570,Human,6.6,pKi,6.6,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,435,4.8,N#Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccccc2)c1-n1cccc1,10.1021/jm070566z
166079,Human,5.6,pKi,5.6,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,369,3.4,O=C(NN1CCCCC1)c1cc(-n2cccc2)n(-c2ccc(Cl)cc2)n1,10.1021/jm070566z
158935,Human,6.6,pKi,6.6,Binding,NoneNone,PDSPKiDatabase,368,4.4,O=C(NC1CCCCC1)c1cc(-n2cccc2)n(-c2ccc(Cl)cc2)n1,None
97143,Human,7.0,pKi,7.0,Binding,NoneNone,PDSPKiDatabase,383,3.8,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2)c1-n1cccc1,None
97110,Human,7.0,pKi,7.0,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,396,4.9,Cc1c(C(=O)NCC2CCCCC2)nn(-c2ccc(Cl)cc2)c1-n1cccc1,10.1021/jm070566z
97072,Human,5.6,pKi,5.6,Binding,NoneNone,PDSPKiDatabase,394,3.3,N#Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2)c1-n1cccc1,None
96904,Human,5.6,pKi,5.6,Binding,NoneNone,PDSPKiDatabase,458,5.9,Cc1nn(-c2ccc(Cl)cc2)c(-n2cccc2)c1C(=O)NCc1ccc(Cl)c(Cl)c1,None
159130,Human,5.7,pKi,5.7,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,417,4.4,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1,10.1021/jm070566z
95336,Human,7.4,pKi,7.4,Binding,NoneNone,PDSPKiDatabase,492,6.5,Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1,None
155841,Human,7.3,pKi,7.3,Binding,NoneNone,PDSPKiDatabase,416,5.3,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1,None
95293,Human,7.4,pKi,7.4,Binding,NoneNone,PDSPKiDatabase,445,5,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-n1c(C)ccc1C,None
159129,Human,7.6,pKi,7.6,Binding,NoneNone,PDSPKiDatabase,520,7.1,Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(Cl)cc2Cl)c1-n1c(C)ccc1C,None
95649,Human,7.4,pKi,7.4,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,444,6,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-n1c(C)ccc1C,10.1021/jm070566z
95648,Human,7.5,pKi,7.5,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,417,4.4,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1,10.1021/jm070566z
97149,Human,7.5,pKi,7.5,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,492,6.5,Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1,10.1021/jm070566z
97188,Human,8.3,pKi,8.3,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,416,5.3,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1,10.1016/j.bmc.2009.06.027
95240,Human,7.6,pKi,7.6,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,445,5,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1c(C)ccc1C,10.1021/jm070566z
95191,Human,6.6,pKi,6.6,Binding,NoneNone,PDSPKiDatabase,520,7.1,Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1c(C)ccc1C,None
97119,Human,7.9,pKi,7.9,Binding,Displacementof[3H]CP55940fromhumanCB1receptorincellfreesystemDisplacementof[3H]CP55940fromhumanCB1receptorincellfreesystem,ChEMBL,444,6,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1c(C)ccc1C,10.1016/j.ejmech.2010.11.034
157554,Human,5.6,pKi,5.6,Binding,NoneNone,PDSPKiDatabase,385,3.4,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(F)cc2F)c1-n1cccc1,None
159341,Human,5.6,pKi,5.6,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,460,5.5,Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(F)cc2F)c1-n1cccc1,10.1021/jm070566z
159339,Human,5.8,pKi,5.8,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,384,4.3,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(F)cc2F)c1-n1cccc1,10.1021/jm070566z
97280,Human,5.8,pKi,5.8,Binding,NoneNone,PDSPKiDatabase,413,4,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(F)cc2F)c1-n1c(C)ccc1C,None
157728,Human,7.5,pKi,7.5,Binding,NoneNone,PDSPKiDatabase,488,6.1,Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(F)cc2F)c1-n1c(C)ccc1C,None
